ph,temperature,turbidity,tds,Potability,timestamp,sensor_id
7.5,32.7,12.94,702.05,0,2026-04-30T15:24:46.011100,SENSOR_001
9.3,28.98,12.09,494.09,0,2026-04-30T15:25:46.011100,SENSOR_005
9.42,22.88,11.41,733.81,0,2026-04-30T15:26:46.011100,SENSOR_005
6.15,24.75,8.23,496.78,0,2026-04-30T15:27:46.011100,SENSOR_005
8.0,30.81,7.58,469.75,0,2026-04-30T15:28:46.011100,SENSOR_003
6.29,29.85,13.7,130.1,0,2026-04-30T15:29:46.011100,SENSOR_003
6.33,28.52,13.39,357.61,0,2026-04-30T15:30:46.011100,SENSOR_005
8.7,34.42,2.93,364.55,0,2026-04-30T15:31:46.011100,SENSOR_003
7.78,24.1,1.94,794.85,0,2026-04-30T15:32:46.011100,SENSOR_004
8.75,25.83,13.61,493.77,0,2026-04-30T15:33:46.011100,SENSOR_005
6.61,27.3,8.46,714.82,0,2026-04-30T15:34:46.011100,SENSOR_001
5.87,26.51,14.73,310.43,0,2026-04-30T15:35:46.011100,SENSOR_004
6.28,27.9,13.23,644.83,0,2026-04-30T15:36:46.011100,SENSOR_002
8.09,32.88,14.02,456.32,0,2026-04-30T15:37:46.011100,SENSOR_005
7.64,34.43,14.82,596.32,0,2026-04-30T15:38:46.011100,SENSOR_004
5.64,25.52,3.25,713.16,0,2026-04-30T15:39:46.011100,SENSOR_001
8.64,29.15,2.91,727.48,0,2026-04-30T15:40:46.011100,SENSOR_004
7.04,34.13,5.14,329.04,1,2026-04-30T15:41:46.011100,SENSOR_005
5.9,33.79,2.84,572.86,0,2026-04-30T15:42:46.011100,SENSOR_001
9.09,23.07,11.09,408.59,0,2026-04-30T15:43:46.011100,SENSOR_002
7.06,26.83,0.64,755.13,1,2026-04-30T15:44:46.011100,SENSOR_001
8.85,31.1,5.68,250.53,0,2026-04-30T15:45:46.011100,SENSOR_001
9.35,26.75,12.52,619.68,0,2026-04-30T15:46:46.011100,SENSOR_004
9.11,30.9,1.82,742.32,0,2026-04-30T15:47:46.011100,SENSOR_004
5.75,20.16,6.58,667.17,0,2026-04-30T15:48:46.011100,SENSOR_001
6.91,33.94,4.94,678.25,0,2026-04-30T15:49:46.011100,SENSOR_005
8.95,20.98,9.58,122.31,0,2026-04-30T15:50:46.011100,SENSOR_002
9.15,24.6,5.47,405.32,0,2026-04-30T15:51:46.011100,SENSOR_001
6.96,23.99,13.71,457.75,0,2026-04-30T15:52:46.011100,SENSOR_005
5.89,30.04,6.97,745.76,0,2026-04-30T15:53:46.011100,SENSOR_003
7.74,22.24,10.97,219.96,0,2026-04-30T15:54:46.011100,SENSOR_001
5.63,21.71,5.04,168.13,0,2026-04-30T15:55:46.011100,SENSOR_005
8.75,30.67,10.95,334.91,0,2026-04-30T15:56:46.011100,SENSOR_005
8.24,23.73,11.64,690.06,0,2026-04-30T15:57:46.011100,SENSOR_003
8.79,34.75,13.83,444.7,0,2026-04-30T15:58:46.011100,SENSOR_005
8.9,23.29,3.71,351.67,0,2026-04-30T15:59:46.011100,SENSOR_001
5.52,21.65,12.96,531.27,0,2026-04-30T16:00:46.011100,SENSOR_001
5.93,20.54,13.55,587.08,0,2026-04-30T16:01:46.011100,SENSOR_001
9.41,31.57,1.84,495.79,0,2026-04-30T16:02:46.011100,SENSOR_002
8.74,23.88,11.42,426.45,0,2026-04-30T16:03:46.011100,SENSOR_004
5.66,29.5,13.03,619.45,0,2026-04-30T16:04:46.011100,SENSOR_004
6.97,21.01,7.7,334.05,0,2026-04-30T16:05:46.011100,SENSOR_002
7.59,25.82,13.74,379.19,0,2026-04-30T16:06:46.011100,SENSOR_001
5.72,26.1,0.06,413.29,0,2026-04-30T16:07:46.011100,SENSOR_002
6.09,22.5,14.73,684.32,0,2026-04-30T16:08:46.011100,SENSOR_001
8.44,26.91,10.31,161.14,0,2026-04-30T16:09:46.011100,SENSOR_003
7.94,32.62,6.06,437.8,0,2026-04-30T16:10:46.011100,SENSOR_005
5.65,21.36,6.17,798.71,0,2026-04-30T16:11:46.011100,SENSOR_005
8.57,26.01,4.97,506.64,0,2026-04-30T16:12:46.011100,SENSOR_001
6.39,30.09,5.34,769.4,0,2026-04-30T16:13:46.011100,SENSOR_003
8.37,29.33,12.79,274.24,0,2026-04-30T16:14:46.011100,SENSOR_002
8.62,30.94,11.12,505.75,0,2026-04-30T16:15:46.011100,SENSOR_001
7.95,22.01,2.23,765.24,0,2026-04-30T16:16:46.011100,SENSOR_004
8.3,22.49,0.69,691.96,0,2026-04-30T16:17:46.011100,SENSOR_001
7.25,20.33,8.6,204.21,0,2026-04-30T16:18:46.011100,SENSOR_005
8.55,20.86,8.1,236.67,0,2026-04-30T16:19:46.011100,SENSOR_004
5.82,32.73,9.41,219.27,0,2026-04-30T16:20:46.011100,SENSOR_001
9.1,34.39,11.85,393.39,0,2026-04-30T16:21:46.011100,SENSOR_004
6.57,26.46,11.24,714.87,1,2026-04-30T16:22:46.011100,SENSOR_003
5.98,27.28,14.35,166.39,0,2026-04-30T16:23:46.011100,SENSOR_002
6.53,33.85,2.56,298.71,1,2026-04-30T16:24:46.011100,SENSOR_004
6.18,27.2,4.88,296.24,0,2026-04-30T16:25:46.011100,SENSOR_001
7.49,33.01,7.44,488.33,0,2026-04-30T16:26:46.011100,SENSOR_005
6.94,21.12,14.32,100.9,0,2026-04-30T16:27:46.011100,SENSOR_001
9.06,33.72,0.93,505.39,0,2026-04-30T16:28:46.011100,SENSOR_002
7.97,25.2,1.88,288.66,1,2026-04-30T16:29:46.011100,SENSOR_005
6.97,24.34,14.19,461.82,0,2026-04-30T16:30:46.011100,SENSOR_003
9.16,25.24,1.08,517.68,0,2026-04-30T16:31:46.011100,SENSOR_002
9.32,32.4,1.13,720.82,1,2026-04-30T16:32:46.011100,SENSOR_004
6.27,22.91,7.11,463.52,0,2026-04-30T16:33:46.011100,SENSOR_004
8.48,30.68,3.33,492.21,1,2026-04-30T16:34:46.011100,SENSOR_003
8.91,26.84,4.04,717.46,1,2026-04-30T16:35:46.011100,SENSOR_005
5.97,34.61,2.02,369.97,0,2026-04-30T16:36:46.011100,SENSOR_004
8.56,29.54,14.44,284.57,0,2026-04-30T16:37:46.011100,SENSOR_001
8.23,29.42,8.84,618.14,0,2026-04-30T16:38:46.011100,SENSOR_002
8.47,33.46,12.12,468.31,1,2026-04-30T16:39:46.011100,SENSOR_005
6.66,30.55,7.35,276.12,0,2026-04-30T16:40:46.011100,SENSOR_005
8.0,25.06,7.42,625.85,0,2026-04-30T16:41:46.011100,SENSOR_001
6.39,29.54,2.68,630.32,0,2026-04-30T16:42:46.011100,SENSOR_002
7.43,29.16,11.16,410.73,0,2026-04-30T16:43:46.011100,SENSOR_003
5.98,22.41,2.18,266.01,0,2026-04-30T16:44:46.011100,SENSOR_002
7.84,32.52,9.73,542.63,0,2026-04-30T16:45:46.011100,SENSOR_001
6.64,30.13,13.15,286.6,0,2026-04-30T16:46:46.011100,SENSOR_003
6.47,21.47,2.37,333.61,0,2026-04-30T16:47:46.011100,SENSOR_002
7.04,34.45,14.87,537.99,0,2026-04-30T16:48:46.011100,SENSOR_004
7.12,33.24,7.87,648.05,0,2026-04-30T16:49:46.011100,SENSOR_004
8.36,33.43,13.21,317.23,0,2026-04-30T16:50:46.011100,SENSOR_005
7.34,33.31,13.22,104.92,0,2026-04-30T16:51:46.011100,SENSOR_001
8.27,25.6,0.01,346.97,1,2026-04-30T16:52:46.011100,SENSOR_001
6.61,31.03,14.31,550.66,0,2026-04-30T16:53:46.011100,SENSOR_003
9.15,29.19,12.15,154.2,0,2026-04-30T16:54:46.011100,SENSOR_004
5.66,21.6,7.55,734.97,0,2026-04-30T16:55:46.011100,SENSOR_001
9.46,24.86,10.11,255.61,0,2026-04-30T16:56:46.011100,SENSOR_002
8.91,31.93,13.13,688.24,0,2026-04-30T16:57:46.011100,SENSOR_002
6.72,25.86,14.4,641.93,0,2026-04-30T16:58:46.011100,SENSOR_004
6.9,27.38,8.97,365.86,0,2026-04-30T16:59:46.011100,SENSOR_004
6.75,27.81,7.5,403.43,0,2026-04-30T17:00:46.011100,SENSOR_002
8.16,23.13,2.26,485.94,1,2026-04-30T17:01:46.011100,SENSOR_003
8.72,31.67,12.01,284.19,0,2026-04-30T17:02:46.011100,SENSOR_004
5.9,24.98,6.07,547.08,0,2026-04-30T17:03:46.011100,SENSOR_005
8.1,33.97,13.82,602.32,0,2026-04-30T17:04:46.011100,SENSOR_004
5.7,21.17,6.47,534.51,0,2026-04-30T17:05:46.011100,SENSOR_004
7.17,34.73,12.95,169.95,0,2026-04-30T17:06:46.011100,SENSOR_004
9.15,29.88,6.44,362.9,0,2026-04-30T17:07:46.011100,SENSOR_004
6.84,26.15,1.47,447.21,1,2026-04-30T17:08:46.011100,SENSOR_004
7.5,34.39,3.18,712.71,0,2026-04-30T17:09:46.011100,SENSOR_002
6.78,25.74,4.54,421.34,1,2026-04-30T17:10:46.011100,SENSOR_002
5.91,25.21,0.73,739.44,0,2026-04-30T17:11:46.011100,SENSOR_003
7.71,24.64,12.26,251.8,0,2026-04-30T17:12:46.011100,SENSOR_005
8.13,24.21,14.58,521.28,0,2026-04-30T17:13:46.011100,SENSOR_002
8.83,34.21,12.04,440.38,0,2026-04-30T17:14:46.011100,SENSOR_001
7.46,31.37,5.78,249.36,0,2026-04-30T17:15:46.011100,SENSOR_002
6.78,20.36,1.58,482.66,1,2026-04-30T17:16:46.011100,SENSOR_002
6.73,34.98,1.42,229.14,1,2026-04-30T17:17:46.011100,SENSOR_001
7.77,28.96,4.61,208.15,1,2026-04-30T17:18:46.011100,SENSOR_001
9.38,20.33,6.01,314.66,0,2026-04-30T17:19:46.011100,SENSOR_003
7.71,21.47,13.44,574.09,0,2026-04-30T17:20:46.011100,SENSOR_002
8.47,30.25,3.55,599.23,0,2026-04-30T17:21:46.011100,SENSOR_003
5.6,28.81,4.94,721.88,0,2026-04-30T17:22:46.011100,SENSOR_004
6.02,30.32,10.28,679.04,0,2026-04-30T17:23:46.011100,SENSOR_005
8.32,28.31,6.12,591.47,1,2026-04-30T17:24:46.011100,SENSOR_003
5.69,21.14,13.28,289.91,0,2026-04-30T17:25:46.011100,SENSOR_002
7.63,26.93,9.5,437.01,0,2026-04-30T17:26:46.011100,SENSOR_004
9.1,28.79,13.92,619.94,0,2026-04-30T17:27:46.011100,SENSOR_002
6.71,21.41,2.58,448.54,1,2026-04-30T17:28:46.011100,SENSOR_002
6.58,30.28,0.83,408.31,1,2026-04-30T17:29:46.011100,SENSOR_003
6.21,24.57,3.56,714.87,0,2026-04-30T17:30:46.011100,SENSOR_003
8.4,22.38,4.54,405.55,1,2026-04-30T17:31:46.011100,SENSOR_004
6.95,24.16,5.91,134.97,0,2026-04-30T17:32:46.011100,SENSOR_005
6.77,32.4,3.95,446.44,1,2026-04-30T17:33:46.011100,SENSOR_001
5.55,32.44,14.13,663.0,0,2026-04-30T17:34:46.011100,SENSOR_004
6.2,27.29,14.89,593.21,0,2026-04-30T17:35:46.011100,SENSOR_005
5.67,31.46,2.97,368.09,0,2026-04-30T17:36:46.011100,SENSOR_001
7.67,29.62,6.91,323.93,0,2026-04-30T17:37:46.011100,SENSOR_003
9.01,25.41,14.68,589.72,0,2026-04-30T17:38:46.011100,SENSOR_004
8.15,32.17,6.48,463.18,0,2026-04-30T17:39:46.011100,SENSOR_005
6.35,21.74,5.68,471.98,0,2026-04-30T17:40:46.011100,SENSOR_005
6.47,32.78,11.57,445.81,0,2026-04-30T17:41:46.011100,SENSOR_004
8.26,30.41,7.3,651.45,0,2026-04-30T17:42:46.011100,SENSOR_003
7.88,30.2,10.16,559.44,0,2026-04-30T17:43:46.011100,SENSOR_003
7.43,31.91,2.08,520.18,0,2026-04-30T17:44:46.011100,SENSOR_001
5.79,21.38,4.39,201.39,0,2026-04-30T17:45:46.011100,SENSOR_001
8.89,30.35,5.3,138.62,0,2026-04-30T17:46:46.011100,SENSOR_002
7.52,32.81,1.06,684.31,0,2026-04-30T17:47:46.011100,SENSOR_005
7.94,30.61,12.0,513.92,0,2026-04-30T17:48:46.011100,SENSOR_004
6.1,27.45,5.78,665.49,0,2026-04-30T17:49:46.011100,SENSOR_005
9.08,28.14,9.58,252.22,0,2026-04-30T17:50:46.011100,SENSOR_002
7.86,32.15,4.97,372.81,1,2026-04-30T17:51:46.011100,SENSOR_004
9.23,26.33,1.53,222.01,0,2026-04-30T17:52:46.011100,SENSOR_005
7.35,31.65,5.51,194.46,0,2026-04-30T17:53:46.011100,SENSOR_004
8.25,33.03,12.64,592.05,0,2026-04-30T17:54:46.011100,SENSOR_001
6.1,22.12,7.51,748.39,0,2026-04-30T17:55:46.011100,SENSOR_002
6.15,26.3,0.81,388.06,0,2026-04-30T17:56:46.011100,SENSOR_005
5.59,24.01,10.37,650.54,0,2026-04-30T17:57:46.011100,SENSOR_001
6.44,20.41,3.81,680.38,0,2026-04-30T17:58:46.011100,SENSOR_005
8.09,33.32,13.42,169.75,0,2026-04-30T17:59:46.011100,SENSOR_004
6.43,32.62,4.97,461.37,1,2026-04-30T18:00:46.011100,SENSOR_002
7.05,22.09,3.99,774.72,0,2026-04-30T18:01:46.011100,SENSOR_005
8.46,33.09,13.52,437.38,1,2026-04-30T18:02:46.011100,SENSOR_001
8.96,29.36,10.26,461.86,0,2026-04-30T18:03:46.011100,SENSOR_003
6.86,21.79,9.37,782.08,0,2026-04-30T18:04:46.011100,SENSOR_003
6.02,21.71,10.83,716.13,0,2026-04-30T18:05:46.011100,SENSOR_003
7.43,25.7,9.39,147.66,0,2026-04-30T18:06:46.011100,SENSOR_001
9.14,25.39,0.54,210.14,0,2026-04-30T18:07:46.011100,SENSOR_005
8.94,21.75,9.93,613.61,0,2026-04-30T18:08:46.011100,SENSOR_002
8.72,33.92,10.8,232.69,0,2026-04-30T18:09:46.011100,SENSOR_003
8.01,26.55,10.59,455.39,0,2026-04-30T18:10:46.011100,SENSOR_002
9.2,25.56,5.22,197.93,0,2026-04-30T18:11:46.011100,SENSOR_001
5.69,21.39,10.91,655.5,0,2026-04-30T18:12:46.011100,SENSOR_004
7.67,25.15,10.39,419.97,0,2026-04-30T18:13:46.011100,SENSOR_005
8.72,32.21,13.63,452.25,0,2026-04-30T18:14:46.011100,SENSOR_004
7.74,30.71,9.54,548.08,0,2026-04-30T18:15:46.011100,SENSOR_005
6.4,28.7,10.92,376.16,0,2026-04-30T18:16:46.011100,SENSOR_004
9.04,32.34,10.05,256.39,0,2026-04-30T18:17:46.011100,SENSOR_002
7.25,23.92,1.56,784.09,0,2026-04-30T18:18:46.011100,SENSOR_001
7.93,33.62,3.84,761.64,0,2026-04-30T18:19:46.011100,SENSOR_003
8.24,22.42,9.96,465.28,0,2026-04-30T18:20:46.011100,SENSOR_003
8.06,32.11,6.12,216.25,0,2026-04-30T18:21:46.011100,SENSOR_003
6.48,26.88,2.86,181.12,0,2026-04-30T18:22:46.011100,SENSOR_003
9.17,33.28,7.58,401.32,0,2026-04-30T18:23:46.011100,SENSOR_005
6.7,28.71,4.06,261.73,1,2026-04-30T18:24:46.011100,SENSOR_002
8.74,22.54,11.94,184.21,0,2026-04-30T18:25:46.011100,SENSOR_002
7.45,23.71,12.28,426.8,0,2026-04-30T18:26:46.011100,SENSOR_002
8.98,28.38,4.02,401.08,0,2026-04-30T18:27:46.011100,SENSOR_002
7.21,26.47,12.85,238.32,0,2026-04-30T18:28:46.011100,SENSOR_002
6.54,23.28,0.63,355.51,1,2026-04-30T18:29:46.011100,SENSOR_005
8.61,33.4,13.27,457.11,0,2026-04-30T18:30:46.011100,SENSOR_005
7.42,22.45,3.86,592.04,0,2026-04-30T18:31:46.011100,SENSOR_001
6.03,23.44,1.74,731.4,0,2026-04-30T18:32:46.011100,SENSOR_002
7.44,20.1,1.02,741.53,0,2026-04-30T18:33:46.011100,SENSOR_001
7.59,33.44,0.47,596.12,0,2026-04-30T18:34:46.011100,SENSOR_003
9.21,22.67,5.16,600.79,0,2026-04-30T18:35:46.011100,SENSOR_005
9.23,29.86,0.13,770.44,0,2026-04-30T18:36:46.011100,SENSOR_002
8.87,27.32,7.79,770.27,0,2026-04-30T18:37:46.011100,SENSOR_002
6.36,28.43,1.02,552.53,0,2026-04-30T18:38:46.011100,SENSOR_003
7.17,27.32,4.29,796.39,0,2026-04-30T18:39:46.011100,SENSOR_001
5.58,28.31,2.21,565.24,0,2026-04-30T18:40:46.011100,SENSOR_001
6.82,33.0,12.89,385.21,0,2026-04-30T18:41:46.011100,SENSOR_003
9.2,28.56,5.89,100.68,0,2026-04-30T18:42:46.011100,SENSOR_003
6.75,20.3,4.54,794.45,0,2026-04-30T18:43:46.011100,SENSOR_003
7.88,24.85,5.89,486.29,0,2026-04-30T18:44:46.011100,SENSOR_005
7.83,25.14,6.8,239.23,0,2026-04-30T18:45:46.011100,SENSOR_002
5.83,25.61,11.79,155.11,0,2026-04-30T18:46:46.011100,SENSOR_005
8.91,33.67,9.09,703.65,0,2026-04-30T18:47:46.011100,SENSOR_004
7.79,29.66,5.58,206.67,0,2026-04-30T18:48:46.011100,SENSOR_003
8.24,34.24,6.72,513.2,0,2026-04-30T18:49:46.011100,SENSOR_001
6.71,31.77,12.53,666.0,0,2026-04-30T18:50:46.011100,SENSOR_004
9.09,30.99,2.54,358.8,0,2026-04-30T18:51:46.011100,SENSOR_004
5.84,21.24,3.42,120.77,0,2026-04-30T18:52:46.011100,SENSOR_004
6.23,24.23,4.84,186.78,0,2026-04-30T18:53:46.011100,SENSOR_001
8.62,27.8,1.6,441.19,0,2026-04-30T18:54:46.011100,SENSOR_003
9.22,20.32,5.49,388.45,1,2026-04-30T18:55:46.011100,SENSOR_001
5.79,23.89,8.51,449.23,0,2026-04-30T18:56:46.011100,SENSOR_005
6.84,28.36,3.07,509.81,0,2026-04-30T18:57:46.011100,SENSOR_003
7.26,33.64,13.09,365.63,0,2026-04-30T18:58:46.011100,SENSOR_005
9.04,21.41,4.55,278.85,0,2026-04-30T18:59:46.011100,SENSOR_004
7.99,29.13,3.72,622.44,1,2026-04-30T19:00:46.011100,SENSOR_004
6.9,22.18,0.05,590.39,0,2026-04-30T19:01:46.011100,SENSOR_004
8.05,34.75,11.81,256.82,1,2026-04-30T19:02:46.011100,SENSOR_004
8.27,32.7,4.25,576.95,0,2026-04-30T19:03:46.011100,SENSOR_001
5.53,32.76,4.27,788.6,0,2026-04-30T19:04:46.011100,SENSOR_005
9.34,30.59,9.65,290.79,0,2026-04-30T19:05:46.011100,SENSOR_001
8.73,22.38,13.71,692.02,0,2026-04-30T19:06:46.011100,SENSOR_001
6.33,24.59,5.0,441.74,0,2026-04-30T19:07:46.011100,SENSOR_003
8.31,28.84,14.07,264.71,0,2026-04-30T19:08:46.011100,SENSOR_005
8.82,33.7,14.86,614.44,0,2026-04-30T19:09:46.011100,SENSOR_005
8.21,29.03,10.35,674.63,0,2026-04-30T19:10:46.011100,SENSOR_001
9.01,30.74,14.97,385.28,0,2026-04-30T19:11:46.011100,SENSOR_003
6.25,30.28,2.39,783.46,0,2026-04-30T19:12:46.011100,SENSOR_004
5.64,22.42,5.46,210.71,0,2026-04-30T19:13:46.011100,SENSOR_001
8.31,24.0,12.56,263.81,0,2026-04-30T19:14:46.011100,SENSOR_003
9.4,33.68,5.91,654.32,0,2026-04-30T19:15:46.011100,SENSOR_002
6.76,29.07,4.4,575.69,0,2026-04-30T19:16:46.011100,SENSOR_003
9.48,21.35,4.65,650.63,0,2026-04-30T19:17:46.011100,SENSOR_003
9.37,26.93,1.67,174.62,0,2026-04-30T19:18:46.011100,SENSOR_005
7.27,27.88,1.4,347.12,1,2026-04-30T19:19:46.011100,SENSOR_002
5.75,21.7,2.58,670.75,0,2026-04-30T19:20:46.011100,SENSOR_004
7.93,26.34,12.35,471.37,0,2026-04-30T19:21:46.011100,SENSOR_004
7.14,29.39,6.38,549.26,0,2026-04-30T19:22:46.011100,SENSOR_003
6.08,33.28,14.31,342.59,0,2026-04-30T19:23:46.011100,SENSOR_001
7.94,27.29,0.81,651.43,0,2026-04-30T19:24:46.011100,SENSOR_003
6.92,26.79,7.04,350.14,0,2026-04-30T19:25:46.011100,SENSOR_001
9.28,22.28,12.32,726.49,0,2026-04-30T19:26:46.011100,SENSOR_002
7.84,20.94,1.43,525.3,0,2026-04-30T19:27:46.011100,SENSOR_002
5.58,26.39,6.94,244.4,0,2026-04-30T19:28:46.011100,SENSOR_003
9.38,27.94,6.92,440.93,0,2026-04-30T19:29:46.011100,SENSOR_003
7.04,32.68,8.22,630.78,0,2026-04-30T19:30:46.011100,SENSOR_003
8.35,26.43,14.62,345.14,0,2026-04-30T19:31:46.011100,SENSOR_005
9.37,24.51,12.22,302.38,0,2026-04-30T19:32:46.011100,SENSOR_005
6.21,32.13,4.15,735.69,0,2026-04-30T19:33:46.011100,SENSOR_003
8.92,20.19,2.92,235.14,0,2026-04-30T19:34:46.011100,SENSOR_005
8.23,29.96,10.87,524.16,1,2026-04-30T19:35:46.011100,SENSOR_001
9.34,33.91,0.74,553.39,0,2026-04-30T19:36:46.011100,SENSOR_002
6.22,23.15,0.03,502.17,0,2026-04-30T19:37:46.011100,SENSOR_002
5.68,20.8,2.22,735.45,0,2026-04-30T19:38:46.011100,SENSOR_002
7.86,26.46,2.35,372.55,0,2026-04-30T19:39:46.011100,SENSOR_005
6.97,31.25,8.01,451.69,0,2026-04-30T19:40:46.011100,SENSOR_005
8.28,24.82,11.72,233.94,0,2026-04-30T19:41:46.011100,SENSOR_005
6.18,27.75,1.73,505.75,0,2026-04-30T19:42:46.011100,SENSOR_005
6.01,28.53,4.77,302.03,0,2026-04-30T19:43:46.011100,SENSOR_001
6.96,29.98,10.26,290.54,0,2026-04-30T19:44:46.011100,SENSOR_001
8.66,26.71,3.84,393.68,0,2026-04-30T19:45:46.011100,SENSOR_003
6.08,30.99,14.41,404.87,0,2026-04-30T19:46:46.011100,SENSOR_001
5.92,21.74,8.94,222.5,0,2026-04-30T19:47:46.011100,SENSOR_002
6.94,29.63,12.84,330.35,0,2026-04-30T19:48:46.011100,SENSOR_004
6.66,22.73,0.28,756.98,0,2026-04-30T19:49:46.011100,SENSOR_002
8.48,23.53,5.01,355.27,0,2026-04-30T19:50:46.011100,SENSOR_002
8.24,25.36,2.03,471.05,1,2026-04-30T19:51:46.011100,SENSOR_001
5.75,31.29,13.25,791.7,0,2026-04-30T19:52:46.011100,SENSOR_004
7.26,24.95,1.6,369.52,1,2026-04-30T19:53:46.011100,SENSOR_002
7.27,26.37,1.14,136.33,1,2026-04-30T19:54:46.011100,SENSOR_001
8.39,21.84,5.13,282.14,0,2026-04-30T19:55:46.011100,SENSOR_002
7.56,34.72,5.73,108.05,0,2026-04-30T19:56:46.011100,SENSOR_001
9.49,33.84,14.28,441.87,0,2026-04-30T19:57:46.011100,SENSOR_005
9.3,27.62,0.27,131.99,1,2026-04-30T19:58:46.011100,SENSOR_005
7.3,25.42,12.36,788.59,0,2026-04-30T19:59:46.011100,SENSOR_001
6.13,22.77,3.0,134.18,0,2026-04-30T20:00:46.011100,SENSOR_004
5.79,30.08,4.47,618.04,0,2026-04-30T20:01:46.011100,SENSOR_005
5.88,20.42,2.61,269.63,0,2026-04-30T20:02:46.011100,SENSOR_003
5.58,29.92,1.53,121.16,0,2026-04-30T20:03:46.011100,SENSOR_003
6.65,30.09,2.85,422.53,1,2026-04-30T20:04:46.011100,SENSOR_002
8.94,21.09,5.06,761.45,0,2026-04-30T20:05:46.011100,SENSOR_002
7.19,27.09,7.94,358.3,0,2026-04-30T20:06:46.011100,SENSOR_003
8.81,26.66,7.14,796.86,0,2026-04-30T20:07:46.011100,SENSOR_002
8.66,20.71,7.93,301.11,0,2026-04-30T20:08:46.011100,SENSOR_004
8.95,31.18,9.84,254.7,0,2026-04-30T20:09:46.011100,SENSOR_004
7.33,23.76,13.22,438.26,0,2026-04-30T20:10:46.011100,SENSOR_001
9.44,23.22,4.07,171.84,0,2026-04-30T20:11:46.011100,SENSOR_003
6.05,21.67,2.29,686.19,0,2026-04-30T20:12:46.011100,SENSOR_001
8.52,26.92,11.25,711.72,0,2026-04-30T20:13:46.011100,SENSOR_002
7.81,21.28,11.31,113.02,0,2026-04-30T20:14:46.011100,SENSOR_003
7.69,23.94,2.49,746.58,0,2026-04-30T20:15:46.011100,SENSOR_005
5.61,30.59,0.44,775.04,1,2026-04-30T20:16:46.011100,SENSOR_004
8.11,33.9,5.44,209.46,0,2026-04-30T20:17:46.011100,SENSOR_003
5.96,31.46,4.38,558.29,0,2026-04-30T20:18:46.011100,SENSOR_004
6.65,26.98,1.22,685.96,0,2026-04-30T20:19:46.011100,SENSOR_004
6.77,20.62,12.93,688.31,0,2026-04-30T20:20:46.011100,SENSOR_005
7.91,27.83,4.42,614.12,0,2026-04-30T20:21:46.011100,SENSOR_003
6.55,22.5,13.95,223.12,0,2026-04-30T20:22:46.011100,SENSOR_001
8.7,30.13,8.42,658.74,0,2026-04-30T20:23:46.011100,SENSOR_003
6.27,30.63,3.56,667.32,0,2026-04-30T20:24:46.011100,SENSOR_005
6.31,27.0,1.73,686.63,0,2026-04-30T20:25:46.011100,SENSOR_002
7.26,32.9,1.47,301.73,1,2026-04-30T20:26:46.011100,SENSOR_003
8.26,26.46,14.73,471.8,0,2026-04-30T20:27:46.011100,SENSOR_001
8.13,23.88,10.88,698.61,1,2026-04-30T20:28:46.011100,SENSOR_003
5.9,33.75,1.72,302.38,0,2026-04-30T20:29:46.011100,SENSOR_003
5.52,26.33,0.29,588.94,0,2026-04-30T20:30:46.011100,SENSOR_005
7.54,34.9,10.27,600.31,1,2026-04-30T20:31:46.011100,SENSOR_004
5.8,24.69,5.3,209.32,0,2026-04-30T20:32:46.011100,SENSOR_003
8.41,26.78,1.34,126.54,1,2026-04-30T20:33:46.011100,SENSOR_004
7.33,29.85,6.32,286.27,0,2026-04-30T20:34:46.011100,SENSOR_003
8.38,22.05,12.36,358.61,0,2026-04-30T20:35:46.011100,SENSOR_002
9.46,31.28,7.17,690.88,0,2026-04-30T20:36:46.011100,SENSOR_004
7.26,21.17,9.02,542.66,0,2026-04-30T20:37:46.011100,SENSOR_005
9.21,24.23,8.17,329.07,0,2026-04-30T20:38:46.011100,SENSOR_004
6.02,24.25,7.96,619.34,0,2026-04-30T20:39:46.011100,SENSOR_004
9.2,21.21,6.6,743.95,0,2026-04-30T20:40:46.011100,SENSOR_001
9.02,20.91,0.25,323.64,0,2026-04-30T20:41:46.011100,SENSOR_003
9.28,20.64,7.99,503.48,0,2026-04-30T20:42:46.011100,SENSOR_002
8.49,26.12,4.64,714.11,0,2026-04-30T20:43:46.011100,SENSOR_003
5.92,23.39,6.27,569.62,0,2026-04-30T20:44:46.011100,SENSOR_001
7.52,21.24,6.29,764.98,1,2026-04-30T20:45:46.011100,SENSOR_005
6.9,27.19,14.45,159.87,0,2026-04-30T20:46:46.011100,SENSOR_002
5.88,21.28,11.15,410.62,0,2026-04-30T20:47:46.011100,SENSOR_001
7.24,23.86,0.14,746.49,0,2026-04-30T20:48:46.011100,SENSOR_002
6.62,33.05,5.74,315.93,0,2026-04-30T20:49:46.011100,SENSOR_003
7.64,30.28,11.95,787.71,0,2026-04-30T20:50:46.011100,SENSOR_003
7.27,34.26,1.93,335.78,0,2026-04-30T20:51:46.011100,SENSOR_005
7.02,31.48,2.12,478.87,1,2026-04-30T20:52:46.011100,SENSOR_001
7.34,29.17,10.8,479.38,0,2026-04-30T20:53:46.011100,SENSOR_005
8.2,28.75,3.87,355.25,1,2026-04-30T20:54:46.011100,SENSOR_002
6.12,23.65,1.3,272.51,0,2026-04-30T20:55:46.011100,SENSOR_001
